gap_id,task_id,task_name,raw_gap,category,event_family,initial_state_id,root_cause,root_cause_scope,root_cause_unit_id,artifact_unit_ids,global_prerequisite_ids,automatic_fixability,required_evidence,blocking_gate,cascade_class,protocol_scope_flag,validator_source,source_preflight,source_preflight_sha256
GAP-0030,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing certified safe event injection poses/regions TARGET_OBJECT_DISPLACED,safe_event_injections,TARGET_OBJECT_DISPLACED,,Empty safe-event intervention collection,PER_TASK,T00:safe_event_injections,T00:safe_event_injections:TARGET_OBJECT_DISPLACED,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0031,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing certified safe event injection poses/regions TEMPORARY_NO_GO_APPEARS,safe_event_injections,TEMPORARY_NO_GO_APPEARS,,Empty safe-event intervention collection,PER_TASK,T00:safe_event_injections,T00:safe_event_injections:TEMPORARY_NO_GO_APPEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0032,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing certified safe event injection poses/regions TEMPORARY_NO_GO_CLEARS,safe_event_injections,TEMPORARY_NO_GO_CLEARS,,Empty safe-event intervention collection,PER_TASK,T00:safe_event_injections,T00:safe_event_injections:TEMPORARY_NO_GO_CLEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0033,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing certified safe event injection poses/regions TOOL_OR_TARGET_AVAILABLE_AGAIN,safe_event_injections,TOOL_OR_TARGET_AVAILABLE_AGAIN,,Empty safe-event intervention collection,PER_TASK,T00:safe_event_injections,T00:safe_event_injections:TOOL_OR_TARGET_AVAILABLE_AGAIN,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0034,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing certified safe event injection poses/regions TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,safe_event_injections,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,,Empty safe-event intervention collection,PER_TASK,T00:safe_event_injections,T00:safe_event_injections:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0035,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing hard_safety_constraints,hard_safety_constraints,,,Task hard requirements absent and unresolved,PER_TASK,T00:hard_safety_constraints,T00:hard_safety_constraints,G-MEASUREMENT;G-RUNTIME,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Grounded hard requirements and verifier bindings consistent with real task geometry/interventions; no copied defaults,catalog_complete;sealed_hard_requirement_evaluation,empty_required_semantic_field,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:213,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0036,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing initial state digest 0,initial_state_digests,,0,Five-state initial-state hash pack absent,PER_TASK,T00:initial_state_digests,T00:initial_state_digests,G-ASSETS,CONDITIONAL_AUTOMATIC_FROM_AUTHENTIC_BYTES,"Exact states0..4 and serialization/source/version binding, yielding five SHA256 receipts; authentic source-asset availability was not audited here",catalog_complete;calibration_state_binding;manifest_identity,distinct_hash_receipt_in_task_pack,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:250,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0037,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing initial state digest 1,initial_state_digests,,1,Five-state initial-state hash pack absent,PER_TASK,T00:initial_state_digests,T00:initial_state_digests,G-ASSETS,CONDITIONAL_AUTOMATIC_FROM_AUTHENTIC_BYTES,"Exact states0..4 and serialization/source/version binding, yielding five SHA256 receipts; authentic source-asset availability was not audited here",catalog_complete;calibration_state_binding;manifest_identity,distinct_hash_receipt_in_task_pack,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:250,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0038,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing initial state digest 2,initial_state_digests,,2,Five-state initial-state hash pack absent,PER_TASK,T00:initial_state_digests,T00:initial_state_digests,G-ASSETS,CONDITIONAL_AUTOMATIC_FROM_AUTHENTIC_BYTES,"Exact states0..4 and serialization/source/version binding, yielding five SHA256 receipts; authentic source-asset availability was not audited here",catalog_complete;calibration_state_binding;manifest_identity,distinct_hash_receipt_in_task_pack,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:250,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0039,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing initial state digest 3,initial_state_digests,,3,Five-state initial-state hash pack absent,PER_TASK,T00:initial_state_digests,T00:initial_state_digests,G-ASSETS,CONDITIONAL_AUTOMATIC_FROM_AUTHENTIC_BYTES,"Exact states0..4 and serialization/source/version binding, yielding five SHA256 receipts; authentic source-asset availability was not audited here",catalog_complete;calibration_state_binding;manifest_identity,distinct_hash_receipt_in_task_pack,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:250,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0040,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing initial state digest 4,initial_state_digests,,4,Five-state initial-state hash pack absent,PER_TASK,T00:initial_state_digests,T00:initial_state_digests,G-ASSETS,CONDITIONAL_AUTOMATIC_FROM_AUTHENTIC_BYTES,"Exact states0..4 and serialization/source/version binding, yielding five SHA256 receipts; authentic source-asset availability was not audited here",catalog_complete;calibration_state_binding;manifest_identity,distinct_hash_receipt_in_task_pack,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:250,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0041,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing planner_compiler_metadata,planner_compiler_metadata,,,Task compiler grounding metadata absent and unresolved,PER_TASK,T00:planner_compiler_metadata,T00:planner_compiler_metadata,G-RUNTIME;G-MEASUREMENT,BIND_IMPLEMENTATION_AND_VERIFY,Explicit supported predicate/operator/skill/instruction bindings; preserve accepted omissions and corruption; no canonical-truth repair,catalog_complete;pure_common_compiler;neutral_backend,empty_required_semantic_field,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:213,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0042,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing replaceable_goal_families,replaceable_goal_families,,,Replaceable family map absent and unresolved,PER_TASK,T00:replaceable_goal_families,T00:replaceable_goal_families,G-MEASUREMENT;G-SCOPE,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Explicit family IDs already present in initial goals; supported replacement/retirement/reissue semantics,catalog_complete;goal_lifecycle_semantics,empty_required_semantic_field,DEPENDS_ON_REQUIRED_REPLACEMENT_VARIANTS,cope_benchmark/repeated_v2/task_catalog.py:213,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0043,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,semantic_triggers,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0044,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard TARGET_OBJECT_DISPLACED,semantic_triggers,TARGET_OBJECT_DISPLACED,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:TARGET_OBJECT_DISPLACED,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0045,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard TEMPORARY_NO_GO_APPEARS,semantic_triggers,TEMPORARY_NO_GO_APPEARS,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:TEMPORARY_NO_GO_APPEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0046,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard TEMPORARY_NO_GO_CLEARS,semantic_triggers,TEMPORARY_NO_GO_CLEARS,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:TEMPORARY_NO_GO_CLEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0047,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard TOOL_OR_TARGET_AVAILABLE_AGAIN,semantic_triggers,TOOL_OR_TARGET_AVAILABLE_AGAIN,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:TOOL_OR_TARGET_AVAILABLE_AGAIN,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0048,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,semantic_triggers,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0049,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard USER_ADDS_PERSISTENT_PREFERENCE,semantic_triggers,USER_ADDS_PERSISTENT_PREFERENCE,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:USER_ADDS_PERSISTENT_PREFERENCE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0050,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard USER_CANCELS_ACTIVE_GOAL,semantic_triggers,USER_CANCELS_ACTIVE_GOAL,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:USER_CANCELS_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0051,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard USER_REISSUES_RETIRED_GOAL,semantic_triggers,USER_REISSUES_RETIRED_GOAL,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:USER_REISSUES_RETIRED_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0052,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing semantic trigger/guard USER_REPLACES_ACTIVE_GOAL,semantic_triggers,USER_REPLACES_ACTIVE_GOAL,,Empty semantic_triggers collection,PER_TASK,T00:semantic_triggers,T00:semantic_triggers:USER_REPLACES_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_guard_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:264,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0053,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: missing soft_preference_templates,soft_preference_templates,,,Persistent preference templates absent and unresolved,PER_TASK,T00:soft_preference_templates,T00:soft_preference_templates,G-MEASUREMENT;G-RUNTIME,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Task-valid public preference templates with persistence scope and separately sealed scoring semantics,catalog_complete;persistent_preference_event,empty_required_semantic_field,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:213,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0054,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,task 0: no verified preservable milestone,structural_and_milestones,,,No structural/milestone evidence dossier; BDDL predicates are candidates only,PER_TASK,T00:structural_and_milestones,T00:structural_and_milestones,G-MEASUREMENT,AUTHOR_AND_MEASURE_NO_AUTOFILL,"Four structural decisions with evidence_refs; >=2 distinct independently verifiable milestones, >=1 preservable; task5 needs a valid second milestone or documented ineligibility",catalog_complete;structural_task_eligibility;progress_preservation,structural_checks_share_task_dossier,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:241,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
